word,unified_rank,moe_level,ngsl_rank
normally,2963.2000000000003,1,3704
spiritual,2964.8,1,3706
suit,2967.2000000000003,1,3709
shift,2968.8,1,3711
chip,2969.6000000000004,1,3712
sit,2971.2000000000003,1,3714
numerous,2980.8,1,3726
relatively,2981.6000000000004,1,3727
satisfaction,2983.2000000000003,1,3729
superior,2987.2000000000003,1,3734
comfortable,2996.8,1,3746
effectively,3000.0,1,3750
crisis,3001.6000000000004,1,3752
massive,3003.2000000000003,1,3754
bright,3005.6000000000004,1,3757
treat,3006.4,1,3758
piano,3010.4,1,3763
revolution,3016.8,1,3771
mystery,3022.4,1,3778
landscape,3023.2000000000003,1,3779
mechanical,3024.8,1,3781
journey,3025.6000000000004,1,3782
teach,3044.8,1,3806
rapid,3047.2000000000003,1,3809
pull,3048.0,1,3810
deposit,3052.8,1,3816
sensitive,3060.8,1,3826
concrete,3067.2000000000003,1,3834
technique,3076.0,1,3845
calculate,3081.6000000000004,1,3852
broadcast,3084.8,1,3856
anniversary,3088.0,1,3860
strip,3089.6000000000004,1,3862
accident,3092.0,1,3865
resident,3095.2000000000003,1,3869
plot,3096.0,1,3870
possibly,3097.6000000000004,1,3872
typically,3099.2000000000003,1,3874
representation,3100.0,1,3875
regard,3100.8,1,3876
smooth,3104.0,1,3880
strike,3107.2000000000003,1,3884
narrow,3111.2000000000003,1,3889
afternoon,3112.0,1,3890
threat,3112.8,1,3891
castle,3124.0,1,3905
willing,3129.6000000000004,1,3912
exam,3135.2000000000003,1,3919
hundred,3140.8,1,3926
strange,3143.2000000000003,1,3929
mention,3148.0,1,3935
grey,3151.2000000000003,1,3939
operate,3154.4,1,3943
bathroom,3156.8,1,3946
stable,3157.6000000000004,1,3947
lesson,3161.6000000000004,1,3952
cinema,3162.4,1,3953
reaction,3168.0,1,3960
blank,3168.8,1,3961
severe,3171.2000000000003,1,3964
generate,3172.0,1,3965
aged,3177.6000000000004,1,3972
exception,3179.2000000000003,1,3974
successfully,3182.4,1,3978
tight,3188.8,1,3986
contrast,3192.0,1,3990
organized,3197.6000000000004,1,3997
expensive,3203.2000000000003,1,4004
capture,3204.8,1,4006
plane,3208.0,1,4010
seed,3210.4,1,4013
desire,3212.0,1,4015
camping,3214.4,1,4018
eventually,3220.0,1,4025
bottle,3224.0,1,4030
conclusion,3229.6000000000004,1,4037
thousand,3232.0,1,4040
meat,3232.8,1,4041
bone,3242.4,1,4053
inner,3249.6000000000004,1,4062
gate,3255.2000000000003,1,4069
valuable,3264.0,1,4080
tone,3265.6000000000004,1,4082
forever,3268.0,1,4085
busy,3269.6000000000004,1,4087
captain,3270.4,1,4088
imagine,3272.0,1,4090
heating,3273.6000000000004,1,4092
leg,3274.4,1,4093
neck,3275.2000000000003,1,4094
wing,3276.8,1,4096
taste,3282.4,1,4103
commit,3284.0,1,4105
tiny,3284.8,1,4106
rail,3286.4,1,4108
gap,3291.2000000000003,1,4114
tube,3292.8,1,4116
belt,3296.8,1,4121
jacket,3297.6000000000004,1,4122
determination,3298.4,1,4123
proud,3305.6000000000004,1,4132
disaster,3307.2000000000003,1,4134
giant,3312.0,1,4140
alarm,3318.4,1,4148
usual,3321.6000000000004,1,4152
angle,3325.6000000000004,1,4157
worst,3332.0,1,4165
betting,3333.6000000000004,1,4167
convert,3339.2000000000003,1,4174
possibility,3340.0,1,4175
dangerous,3342.4,1,4178
garage,3343.2000000000003,1,4179
exciting,3344.0,1,4180
unfortunately,3347.2000000000003,1,4184
pleasure,3353.6000000000004,1,4192
honor,3354.4,1,4193
pants,3358.4,1,4198
nurse,3360.0,1,4200
appointment,3361.6000000000004,1,4202
quiet,3364.0,1,4205
luck,3364.8,1,4206
producer,3366.4,1,4208
cheese,3370.4,1,4213
carefully,3372.0,1,4215
crown,3375.2000000000003,1,4219
underground,3376.8,1,4221
crack,3379.2000000000003,1,4224
principle,3380.0,1,4225
semester,3383.2000000000003,1,4229
appearance,3388.0,1,4235
smoke,3388.8,1,4236
craft,3392.8,1,4241
cake,3393.6000000000004,1,4242
apart,3395.2000000000003,1,4244
fellow,3396.0,1,4245
blind,3396.8,1,4246
mad,3398.4,1,4248
strongly,3403.2000000000003,1,4254
horror,3408.0,1,4260
familiar,3410.4,1,4263
capable,3411.2000000000003,1,4264
till,3413.6000000000004,1,4267
pen,3415.2000000000003,1,4269
shoe,3419.2000000000003,1,4274
victory,3421.6000000000004,1,4277
sand,3422.4,1,4278
joy,3424.8,1,4281
mainly,3427.2000000000003,1,4284
actor,3430.4,1,4288
fifth,3433.6000000000004,1,4292
citizen,3435.2000000000003,1,4294
vertical,3436.0,1,4295
absolute,3443.2000000000003,1,4304
substance,3446.4,1,4308
pipe,3449.6000000000004,1,4312
lecture,3452.8,1,4316
ill,3456.0,1,4320
concentration,3456.8,1,4321
lay,3459.2000000000003,1,4324
interpretation,3460.0,1,4325
dirty,3462.4,1,4328
worker,3468.0,1,4335
alive,3469.6000000000004,1,4337
prove,3472.0,1,4340
promise,3478.4,1,4348
thin,3479.2000000000003,1,4349
exhibition,3480.0,1,4350
prefer,3480.8,1,4351
cabinet,3482.4,1,4353
sick,3486.4,1,4358
tropical,3489.6000000000004,1,4362
collect,3490.4,1,4363
bet,3491.2000000000003,1,4364
definitely,3496.0,1,4370
existence,3500.0,1,4375
prison,3512.0,1,4390
skill,3512.8,1,4391
apparently,3516.0,1,4395
surrounding,3516.8,1,4396
inquiry,3520.0,1,4400
throw,3523.2000000000003,1,4404
trend,3524.0,1,4405
visible,3525.6000000000004,1,4407
desert,3527.2000000000003,1,4409
obviously,3533.6000000000004,1,4417
worse,3538.4,1,4423
fundamental,3542.4,1,4428
escape,3544.0,1,4430
somewhat,3545.6000000000004,1,4432
substantial,3547.2000000000003,1,4434
impossible,3556.8,1,4446
obvious,3560.0,1,4450
covering,3563.2000000000003,1,4454
passing,3569.6000000000004,1,4462
explanation,3579.2000000000003,1,4474
electricity,3584.8,1,4481
arrival,3587.2000000000003,1,4484
emphasis,3589.6000000000004,1,4487
aspect,3591.2000000000003,1,4489
crash,3598.4,1,4498
lift,3599.2000000000003,1,4499
shadow,3604.0,1,4505
infection,3605.6000000000004,1,4507
expense,3608.0,1,4510
venture,3610.4,1,4513
mall,3614.4,1,4518
involvement,3618.4,1,4523
extend,3625.6000000000004,1,4532
subsequent,3627.2000000000003,1,4534
yard,3632.0,1,4540
tourist,3639.2000000000003,1,4549
mayor,3641.6000000000004,1,4552
murder,3642.4,1,4553
adequate,3644.0,1,4555
pour,3648.8,1,4561
dust,3652.8,1,4566
hence,3653.6000000000004,1,4567
entirely,3655.2000000000003,1,4569
rescue,3657.6000000000004,1,4572
occupation,3662.4,1,4578
closely,3667.2000000000003,1,4584
diary,3668.8,1,4586
seriously,3669.6000000000004,1,4587
shooting,3671.2000000000003,1,4589
ear,3674.4,1,4593
elsewhere,3678.4,1,4598
pollution,3679.2000000000003,1,4599
conservative,3680.0,1,4600
shock,3681.6000000000004,1,4602
abroad,3684.0,1,4605
tie,3685.6000000000004,1,4607
roof,3690.4,1,4613
demonstrate,3692.0,1,4615
atmosphere,3692.8,1,4616
kiss,3694.4,1,4618
experiment,3697.6000000000004,1,4622
rush,3712.0,1,4640
absence,3713.6000000000004,1,4642
whereas,3717.6000000000004,1,4647
lamp,3721.6000000000004,1,4652
everybody,3725.6000000000004,1,4657
acceptable,3736.0,1,4670
satisfied,3736.8,1,4671
glad,3737.6000000000004,1,4672
ordinary,3752.0,1,4690
nobody,3752.8,1,4691
boss,3759.2000000000003,1,4699
pride,3760.0,1,4700
independence,3762.4,1,4703
reporter,3764.0,1,4705
personally,3769.6000000000004,1,4712
plenty,3772.0,1,4715
sentence,3773.6000000000004,1,4717
throat,3774.4,1,4718
ignore,3775.2000000000003,1,4719
uniform,3776.8,1,4721
wealth,3778.4,1,4723
tall,3779.2000000000003,1,4724
somewhere,3780.8,1,4726
dancing,3782.4,1,4728
recognize,3784.0,1,4730
publish,3790.4,1,4738
toe,3792.8,1,4741
whenever,3796.0,1,4745
vital,3808.0,1,4760
fairly,3809.6000000000004,1,4762
charity,3812.8,1,4766
intelligent,3813.6000000000004,1,4767
wake,3819.2000000000003,1,4774
stupid,3820.0,1,4775
harbor,3820.8,1,4776
realize,3824.8,1,4781
enemy,3827.2000000000003,1,4784
lucky,3837.6000000000004,1,4797
thick,3840.0,1,4800
repeat,3841.6000000000004,1,4802
drum,3845.6000000000004,1,4807
flood,3853.6000000000004,1,4817
ease,3855.2000000000003,1,4819
appreciate,3864.8,1,4831
polish,3868.0,1,4835
lovely,3868.8,1,4836
smile,3873.6000000000004,1,4842
armed,3878.4,1,4848
regularly,3880.8,1,4851
tend,3884.0,1,4855
divorce,3889.6000000000004,1,4862
partly,3892.8,1,4866
candy,3896.0,1,4870
hunt,3902.4,1,4878
complaint,3910.4,1,4888
moral,3923.2000000000003,1,4904
finger,3926.4,1,4908
pound,3928.0,1,4910
locate,3928.8,1,4911
burn,3932.0,1,4915
ourselves,3935.2000000000003,1,4919
bread,3936.0,1,4920
wooden,3937.6000000000004,1,4922
tough,3939.2000000000003,1,4924
incident,3940.8,1,4926
lie,3943.2000000000003,1,4929
conversation,3945.6000000000004,1,4932
decrease,3946.4,1,4933
chest,3948.0,1,4935
worship,3952.0,1,4940
herself,3956.8,1,4946
solve,3962.4,1,4953
facing,3974.4,1,4968
passion,3978.4,1,4973
sight,3980.8,1,4976
defence,3983.2000000000003,1,4979
weak,3984.8,1,4981
wise,3992.8,1,4991
correctly,3996.8,1,4996
geography,4001.6000000000004,1,5002
worry,4004.0,1,5005
danger,4010.4,1,5013
widely,4012.0,1,5015
phrase,4013.6000000000004,1,5017
genuine,4014.4,1,5018
emotional,4021.6000000000004,1,5027
leaf,4023.2000000000003,1,5029
combine,4030.4,1,5038
fault,4036.0,1,5045
introduce,4040.0,1,5050
silk,4040.8,1,5051
romantic,4047.2000000000003,1,5059
examine,4051.2000000000003,1,5064
sad,4056.8,1,5071
slowly,4059.2000000000003,1,5074
communicate,4060.8,1,5076
kick,4071.2000000000003,1,5089
meal,4072.8,1,5091
hurt,4074.4,1,5093
machinery,4075.2000000000003,1,5094
unlike,4076.8,1,5096
pot,4080.0,1,5100
slip,4088.0,1,5110
grass,4094.4,1,5118
achievement,4101.6,1,5127
passenger,4113.6,1,5142
convenient,4114.400000000001,1,5143
silent,4121.6,1,5152
egg,4123.2,1,5154
pill,4127.2,1,5159
swing,4129.6,1,5162
talent,4136.0,1,5170
shoot,4140.0,1,5175
spin,4147.2,1,5184
witness,4154.400000000001,1,5193
powder,4160.0,1,5200
wash,4163.2,1,5204
entrance,4165.6,1,5207
loose,4181.6,1,5227
illness,4188.0,1,5235
soap,4202.400000000001,1,5253
jam,4207.2,1,5259
unusual,4208.8,1,5261
destruction,4211.2,1,5264
increasingly,4212.8,1,5266
routine,4215.2,1,5269
basically,4216.8,1,5271
conventional,4218.400000000001,1,5273
hero,4235.2,1,5294
attitude,4238.400000000001,1,5298
engaged,4240.0,1,5300
carpet,4243.2,1,5304
difficulty,4248.8,1,5311
wage,4258.400000000001,1,5323
observation,4268.8,1,5336
coat,4272.8,1,5341
mrs,4274.400000000001,1,5343
opposition,4279.2,1,5349
container,4280.0,1,5350
recall,4296.0,1,5370
departure,4299.2,1,5374
belief,4300.8,1,5376
shoulder,4304.0,1,5380
singer,4319.2,1,5399
attraction,4328.0,1,5410
invite,4329.6,1,5412
suppose,4332.8,1,5416
involve,4335.2,1,5419
thirty,4338.400000000001,1,5423
opposite,4340.0,1,5425
rapidly,4341.6,1,5427
ban,4343.2,1,5429
clerk,4348.8,1,5436
vast,4350.400000000001,1,5438
outline,4352.0,1,5440
jeans,4356.0,1,5445
odd,4360.8,1,5451
wrap,4361.6,1,5452
mood,4363.2,1,5454
favor,4364.0,1,5455
attractive,4368.8,1,5461
occasion,4370.400000000001,1,5463
victim,4372.8,1,5466
careful,4375.2,1,5469
arrive,4379.2,1,5474
moreover,4382.400000000001,1,5478
aside,4387.2,1,5484
essay,4392.0,1,5490
discipline,4392.8,1,5491
alphabetical,4397.6,1,5497
trace,4402.400000000001,1,5503
shut,4404.0,1,5505
consult,4412.0,1,5515
greatly,4413.6,1,5517
midnight,4416.8,1,5521
commonly,4418.400000000001,1,5523
photographer,4420.0,1,5525
inform,4420.8,1,5526
coal,4422.400000000001,1,5528
cry,4423.2,1,5529
largely,4429.6,1,5537
pleasant,4430.400000000001,1,5538
announce,4431.2,1,5539
arrow,4436.0,1,5545
rough,4438.400000000001,1,5548
blade,4444.8,1,5556
suddenly,4445.6,1,5557
oxygen,4446.400000000001,1,5558
cookie,4447.2,1,5559
merely,4451.2,1,5564
arrangement,4452.8,1,5566
stretch,4457.6,1,5572
sleeve,4464.0,1,5580
beef,4467.2,1,5584
stroke,4468.8,1,5586
crowd,4478.400000000001,1,5598
customs,4487.2,1,5609
personality,4488.8,1,5611
hook,4490.400000000001,1,5613
decline,4492.0,1,5615
cloud,4496.8,1,5621
proceed,4502.400000000001,1,5628
knife,4504.8,1,5631
shelf,4507.2,1,5634
adopt,4511.2,1,5639
outer,4517.6,1,5647
crop,4518.400000000001,1,5648
twelve,4536.8,1,5671
decade,4538.400000000001,1,5673
tired,4542.400000000001,1,5678
everywhere,4544.8,1,5681
steam,4547.2,1,5684
climbing,4553.6,1,5692
sing,4555.2,1,5694
honest,4558.400000000001,1,5698
somebody,4563.2,1,5704
reputation,4566.400000000001,1,5708
hang,4569.6,1,5712
curve,4571.2,1,5714
variation,4577.6,1,5722
passage,4578.400000000001,1,5723
photograph,4585.6,1,5732
juice,4600.8,1,5751
chase,4601.6,1,5752
logical,4603.2,1,5754
sauce,4604.0,1,5755
fame,4604.8,1,5756
criticism,4612.8,1,5766
afraid,4636.0,1,5795
railway,4637.6,1,5797
initially,4639.2,1,5799
pointed,4640.8,1,5801
mistake,4644.0,1,5805
mineral,4648.8,1,5811
fortune,4652.8,1,5816
preference,4653.6,1,5817
translate,4676.8,1,5846
tune,4686.400000000001,1,5858
shaped,4690.400000000001,1,5863
farmer,4693.6,1,5867
perfectly,4697.6,1,5872
tin,4698.400000000001,1,5873
horizontal,4712.8,1,5891
struggle,4724.0,1,5905
suffering,4725.6,1,5907
ultimately,4732.0,1,5915
equally,4734.400000000001,1,5918
artificial,4735.2,1,5919
guilty,4742.400000000001,1,5928
naturally,4744.8,1,5931
tablet,4746.400000000001,1,5933
jury,4747.2,1,5934
tail,4748.8,1,5936
violent,4752.0,1,5940
underwear,4753.6,1,5942
soup,4755.2,1,5944
potentially,4756.0,1,5945
cottage,4760.8,1,5951
drunk,4761.6,1,5952
considerable,4762.400000000001,1,5953
nose,4767.2,1,5959
constantly,4783.2,1,5979
resolve,4784.8,1,5981
frequent,4797.6,1,5997
ceiling,4800.0,1,6000
anybody,4807.2,1,6009
bunch,4812.0,1,6015
afford,4816.0,1,6020
quit,4821.6,1,6027
lung,4824.0,1,6030
highlight,4824.8,1,6031
substitute,4825.6,1,6032
brilliant,4828.0,1,6035
spoken,4835.2,1,6044
grain,4850.400000000001,1,6063
depend,4858.400000000001,1,6073
breath,4864.0,1,6080
virtually,4865.6,1,6082
formerly,4873.6,1,6092
strictly,4880.8,1,6101
elegant,4887.2,1,6109
similarly,4903.2,1,6129
coin,4904.8,1,6131
excluding,4911.2,1,6139
cure,4914.400000000001,1,6143
suggestion,4920.8,1,6151
soldier,4922.400000000001,1,6153
bomb,4926.400000000001,1,6158
harm,4927.200000000001,1,6159
brush,4932.0,1,6165
investigate,4932.8,1,6166
repeated,4936.0,1,6170
spare,4938.400000000001,1,6173
tongue,4941.6,1,6177
proportion,4946.400000000001,1,6183
skirt,4948.0,1,6185
invest,4949.6,1,6187
sixth,4975.200000000001,1,6219
engage,4976.0,1,6220
cheat,4984.0,1,6230
suspect,4988.8,1,6236
crucial,4993.6,1,6242
celebration,4996.0,1,6245
laugh,5010.400000000001,1,6263
destroy,5012.8,1,6266
pitch,5014.400000000001,1,6268
offensive,5019.200000000001,1,6274
dozen,5020.8,1,6276
cloth,5024.0,1,6280
stamp,5026.400000000001,1,6283
mate,5035.200000000001,1,6294
butter,5039.200000000001,1,6299
pepper,5040.0,1,6300
weapon,5040.8,1,6301
luggage,5041.6,1,6302
occasionally,5060.8,1,6326
apparent,5070.400000000001,1,6338
autumn,5072.8,1,6341
toilet,5077.6,1,6347
excited,5081.6,1,6352
recover,5084.8,1,6356
explicit,5096.8,1,6371
calculation,5097.6,1,6372
exclude,5101.6,1,6377
anxiety,5108.8,1,6386
precious,5116.0,1,6395
annually,5117.6,1,6397
fold,5138.400000000001,1,6423
essentially,5139.200000000001,1,6424
qualify,5142.400000000001,1,6428
diagram,5148.0,1,6435
attach,5158.400000000001,1,6448
spider,5163.200000000001,1,6454
approve,5174.400000000001,1,6468
pole,5186.400000000001,1,6483
harvest,5189.6,1,6487
desperate,5196.8,1,6496
bend,5204.8,1,6506
sailing,5205.6,1,6507
unemployment,5224.0,1,6530
angry,5237.6,1,6547
compete,5243.200000000001,1,6554
lover,5245.6,1,6557
belong,5246.400000000001,1,6558
profession,5260.8,1,6576
separately,5264.0,1,6580
tire,5269.6,1,6587
participant,5270.400000000001,1,6588
friendship,5276.0,1,6595
frozen,5283.200000000001,1,6604
strain,5289.6,1,6612
drag,5290.400000000001,1,6613
ceremony,5291.200000000001,1,6614
somehow,5292.0,1,6615
rely,5298.400000000001,1,6623
dying,5302.400000000001,1,6628
adjust,5308.0,1,6635
silence,5315.200000000001,1,6644
possession,5318.400000000001,1,6648
lemon,5327.200000000001,1,6659
nail,5333.6,1,6667
joke,5340.0,1,6675
satisfy,5344.0,1,6680
shelter,5345.6,1,6682
manufacture,5348.0,1,6685
celebrate,5352.8,1,6691
mixture,5357.6,1,6697
impressive,5372.8,1,6716
railroad,5376.0,1,6720
preserve,5400.0,1,6750
poem,5401.6,1,6752
realistic,5420.0,1,6775
relax,5424.8,1,6781
hardly,5429.6,1,6787
absent,5434.400000000001,1,6793
float,5442.400000000001,1,6803
bubble,5446.400000000001,1,6808
acquire,5448.0,1,6810
admit,5456.8,1,6821
fancy,5458.400000000001,1,6823
tap,5462.400000000001,1,6828
relate,5474.400000000001,1,6843
swim,5476.0,1,6845
suffer,5478.400000000001,1,6848
retain,5485.6,1,6857
tunnel,5488.0,1,6860
distribute,5499.200000000001,1,6874
decorative,5500.8,1,6876
confused,5502.400000000001,1,6878
loud,5510.400000000001,1,6888
dramatic,5532.8,1,6916
terrible,5534.400000000001,1,6918
scientist,5539.200000000001,1,6924
fever,5548.0,1,6935
surely,5550.400000000001,1,6938
reasonably,5564.8,1,6956
flame,5576.8,1,6971
elderly,5580.8,1,6976
extraordinary,5585.6,1,6982
spell,5588.8,1,6986
construct,5603.200000000001,1,7004
curious,5610.400000000001,1,7013
actively,5624.8,1,7031
knee,5627.200000000001,1,7034
complicated,5629.6,1,7037
injured,5633.6,1,7042
ton,5637.6,1,7047
collapse,5641.6,1,7052
unlikely,5644.8,1,7056
rarely,5658.400000000001,1,7073
barrier,5663.200000000001,1,7079
argue,5664.0,1,7080
bicycle,5667.200000000001,1,7084
arise,5669.6,1,7087
advise,5676.8,1,7096
survive,5693.6,1,7117
reveal,5699.200000000001,1,7124
cow,5705.6,1,7132
strict,5711.200000000001,1,7139
offense,5715.200000000001,1,7144
protest,5718.400000000001,1,7148
hobby,5721.6,1,7152
invention,5724.0,1,7155
trick,5733.6,1,7167
enquiry,5734.400000000001,1,7168
steady,5744.8,1,7181
dirt,5745.6,1,7182
screw,5756.0,1,7195
blame,5759.200000000001,1,7199
informal,5768.0,1,7210
heavily,5772.8,1,7216
fifty,5774.400000000001,1,7218
uncle,5779.200000000001,1,7224
sink,5783.200000000001,1,7229
assure,5784.8,1,7231
devoted,5786.400000000001,1,7233
meanwhile,5792.0,1,7240
brick,5795.200000000001,1,7244
shortly,5808.0,1,7260
innocent,5816.8,1,7271
horn,5826.400000000001,1,7283
intention,5836.0,1,7295
disagree,5837.6,1,7297
anger,5851.200000000001,1,7314
happiness,5857.6,1,7322
substantially,5859.200000000001,1,7324
startup,5871.200000000001,1,7339
impression,5882.400000000001,1,7353
nervous,5892.8,1,7366
refuse,5893.6,1,7367
transparent,5903.200000000001,1,7379
calm,5909.6,1,7387
farming,5921.6,1,7402
fork,5924.0,1,7405
organize,5928.8,1,7411
alter,5930.400000000001,1,7413
skilled,5936.8,1,7421
harmony,5939.200000000001,1,7424
triangle,5948.0,1,7435
reward,5951.200000000001,1,7439
confusion,5962.400000000001,1,7453
arrange,5980.0,1,7475
artistic,5980.8,1,7476
breed,5987.200000000001,1,7484
precise,5991.200000000001,1,7489
lip,5998.400000000001,1,7498
gather,6000.8,1,7501
slight,6012.8,1,7516
indirect,6014.400000000001,1,7518
wool,6016.0,1,7520
arrest,6018.400000000001,1,7523
deeply,6023.200000000001,1,7529
pursue,6036.8,1,7546
overcome,6038.400000000001,1,7548
grab,6041.6,1,7552
attract,6043.200000000001,1,7554
snake,6048.0,1,7560
trap,6066.400000000001,1,7583
lonely,6067.200000000001,1,7584
fool,6068.0,1,7585
observe,6072.8,1,7591
confident,6086.400000000001,1,7608
officially,6088.8,1,7611
bacteria,6092.0,1,7615
allied,6109.6,1,7637
transform,6120.0,1,7650
vegetable,6126.400000000001,1,7658
scratch,6132.0,1,7665
bullet,6143.200000000001,1,7679
ugly,6151.200000000001,1,7689
encounter,6154.400000000001,1,7693
attempted,6164.0,1,7705
hammer,6176.8,1,7721
runner,6179.200000000001,1,7724
beneath,6189.6,1,7737
defend,6191.200000000001,1,7739
aggressive,6200.0,1,7750
mere,6220.0,1,7775
dig,6230.400000000001,1,7788
punishment,6232.0,1,7790
subsequently,6233.6,1,7792
thumb,6239.200000000001,1,7799
twist,6268.0,1,7835
stomach,6270.400000000001,1,7838
deny,6280.8,1,7851
breakdown,6291.200000000001,1,7864
spice,6340.0,1,7925
prospect,6351.200000000001,1,7939
tension,6356.8,1,7946
envelope,6364.8,1,7956
remarkable,6387.200000000001,1,7984
pig,6394.400000000001,1,7993
varied,6403.200000000001,1,8004
actress,6406.400000000001,1,8008
mess,6407.200000000001,1,8009
shade,6420.0,1,8025
rhythm,6422.400000000001,1,8028
sudden,6427.200000000001,1,8034
approximate,6439.200000000001,1,8049
rope,6440.0,1,8050
dump,6444.8,1,8056
grave,6452.0,1,8065
gentle,6460.0,1,8075
unexpected,6480.8,1,8101
cigarette,6481.6,1,8102
characteristic,6483.200000000001,1,8104
headline,6489.6,1,8112
enormous,6496.8,1,8121
consist,6498.400000000001,1,8123
defeat,6508.0,1,8135
shake,6520.0,1,8150
silly,6524.0,1,8155
wrapping,6530.400000000001,1,8163
mild,6531.200000000001,1,8164
fur,6532.0,1,8165
fence,6540.0,1,8175
legally,6546.400000000001,1,8183
shame,6547.200000000001,1,8184
breathing,6556.0,1,8195
briefly,6556.8,1,8196
thickness,6557.6,1,8197
fighter,6562.400000000001,1,8203
flesh,6564.0,1,8205
wherever,6567.200000000001,1,8209
urgent,6623.200000000001,1,8279
indication,6628.8,1,8286
surround,6637.6,1,8297
smell,6651.200000000001,1,8314
roughly,6657.6,1,8322
physically,6661.6,1,8327
divide,6662.400000000001,1,8328
deserve,6668.8,1,8336
worried,6674.400000000001,1,8343
garbage,6676.0,1,8345
boring,6684.8,1,8356
accurately,6688.0,1,8360
nerve,6701.6,1,8377
acknowledge,6717.6,1,8397
thoroughly,6718.400000000001,1,8398
tent,6721.6,1,8402
qualification,6724.8,1,8406
dare,6730.400000000001,1,8413
consequence,6735.200000000001,1,8419
vocabulary,6757.6,1,8447
impressed,6782.400000000001,1,8478
slope,6783.200000000001,1,8479
nut,6795.200000000001,1,8494
twisted,6797.6,1,8497
tackle,6804.8,1,8506
lean,6820.0,1,8525
bye,6820.8,1,8526
occasional,6823.200000000001,1,8529
potato,6839.200000000001,1,8549
excuse,6845.6,1,8557
onion,6848.0,1,8560
girlfriend,6854.400000000001,1,8568
cheque,6856.0,1,8570
reject,6859.200000000001,1,8574
abandoned,6860.8,1,8576
courage,6876.0,1,8595
entertaining,6895.200000000001,1,8619
settle,6898.400000000001,1,8623
peaceful,6906.400000000001,1,8633
sewing,6916.0,1,8645
conclude,6918.400000000001,1,8648
propose,6923.200000000001,1,8654
steal,6946.400000000001,1,8683
fifteen,6950.400000000001,1,8688
flavor,6964.0,1,8705
hungry,6968.0,1,8710
undo,6975.200000000001,1,8719
publicity,6988.0,1,8735
dressed,6994.400000000001,1,8743
criterion,7013.6,1,8767
wrist,7015.200000000001,1,8769
wallet,7048.8,1,8811
intend,7067.200000000001,1,8834
bite,7078.400000000001,1,8848
striking,7082.400000000001,1,8853
infectious,7084.0,1,8855
phenomenon,7092.8,1,8866
conscious,7097.6,1,8872
accent,7098.400000000001,1,8873
eleven,7100.0,1,8875
unlock,7107.200000000001,1,8884
differently,7118.400000000001,1,8898
musician,7123.200000000001,1,8904
remark,7135.200000000001,1,8919
researcher,7150.400000000001,1,8938
traveller,7202.400000000001,1,9003
mud,7219.200000000001,1,9024
grateful,7224.8,1,9031
gradually,7226.400000000001,1,9033
journalist,7233.6,1,9042
afterwards,7236.8,1,9046
shine,7240.8,1,9051
explosion,7242.400000000001,1,9053
employ,7279.200000000001,1,9099
lazy,7300.0,1,9125
importantly,7312.8,1,9141
deaf,7333.6,1,9167
neighbor,7352.8,1,9191
elect,7354.400000000001,1,9193
concentrate,7356.8,1,9196
refrigerator,7366.400000000001,1,9208
keen,7373.6,1,9217
needle,7386.400000000001,1,9233
generous,7398.400000000001,1,9248
climb,7400.8,1,9251
suited,7431.200000000001,1,9289
educated,7441.6,1,9302
tomato,7459.200000000001,1,9324
pale,7465.6,1,9332
delight,7470.400000000001,1,9338
declare,7478.400000000001,1,9348
continuously,7479.200000000001,1,9349
tear,7484.8,1,9356
jewel,7485.6,1,9357
stranger,7492.8,1,9366
nest,7495.200000000001,1,9369
painful,7497.6,1,9372
nowhere,7504.8,1,9381
scary,7513.6,1,9392
remind,7525.6,1,9407
tooth,7531.200000000001,1,9414
annoying,7532.8,1,9416
affair,7536.0,1,9420
beside,7540.8,1,9426
pencil,7553.6,1,9442
freeze,7554.400000000001,1,9443
performer,7556.0,1,9445
dramatically,7570.400000000001,1,9463
alternatively,7606.400000000001,1,9508
heel,7607.200000000001,1,9509
justify,7624.8,1,9531
advert,7632.8,1,9541
possess,7633.6,1,9542
hollow,7652.8,1,9566
temporarily,7689.6,1,9612
colleague,7732.8,1,9666
harmful,7737.6,1,9672
badly,7760.0,1,9700
disappointed,7763.200000000001,1,9704
excitement,7780.8,1,9726
mysterious,7788.0,1,9735
sail,7813.6,1,9767
brave,7817.6,1,9772
awful,7820.0,1,9775
knock,7848.0,1,9810
creature,7861.6,1,9827
ours,7862.400000000001,1,9828
cope,7878.400000000001,1,9848
flour,7885.6,1,9857
sympathy,7888.8,1,9861
beautifully,7891.200000000001,1,9864
burst,7900.8,1,9876
gentleman,7912.8,1,9891
reproduce,7914.400000000001,1,9893
prisoner,7925.6,1,9907
sufficiently,7940.0,1,9925
bored,7943.200000000001,1,9929
cleanup,7944.0,1,9930
knit,7945.6,1,9932
bother,7948.8,1,9936
continent,7961.6,1,9952
resist,7965.6,1,9957
scared,7985.6,1,9982
bent,7988.0,1,9985
poison,8000.0,1,10000
sweep,40000.0,1,50000
statue,40000.0,1,50000
backward,40000.0,1,50000
beak,40000.0,1,50000
painter,40000.0,1,50000
swallow,40000.0,1,50000
swear,40000.0,1,50000
backwards,40000.0,1,50000
bore,40000.0,1,50000
steadily,40000.0,1,50000
boil,40000.0,1,50000
switchoff,40000.0,1,50000
borrow,40000.0,1,50000
persuade,40000.0,1,50000
sweat,40000.0,1,50000
believein,40000.0,1,50000
